5,634,4
5,0,3
6,0,0
7,1115,7
5,0,2
9,0,0
9,0,5
11,0,5
21,0,1
19,0,6
17,0,4
16,0,1
6,0,0
27,0,6
36,0,6
29,0,5
11,0,4
29,0,7
44,0,0
9,1237,7
18,62,5
47,0,0
15,0,0
25,1297,1
51,0,1
18,0,7
61,0,3
63,1317,7
19,0,3
64,0,6
14,0,0
72,0,7
36,0,5
22,420,5
22,916,5
75,425,4
30,0,4
63,967,2
80,0,7
56,60,4
73,83,4
82,0,0
50,1330,3
25,949,7
75,0,4
76,917,2
26,664,3
52,1225,1
62,963,2
71,897,0
91,637,1
55,223,5
84,0,5
98,1132,4
69,849,0
95,0,5
88,0,7
68,0,7
80,0,0
12,1174,7
38,0,4
51,43,5
52,1349,0
39,0,7
93,0,7
94,512,6
99,43,5
73,368,0
31,0,4
96,0,6
33,670,0
36,0,1
72,1477,1
90,0,7
94,0,4
95,0,1
39,0,0
60,768,5
60,1513,5
81,0,3
66,195,1
89,1364,0
24,179,5
50,0,1
87,1451,3
30,0,1
63,0,7
65,1469,2
34,1460,0
74,1235,3
74,746,2
75,0,0
38,0,3
42,864,5
45,0,3
71,1452,7
75,0,1
75,0,3
77,0,3
93,0,5
