30,20179,6
45,17657,0
64,18313,7
47,20300,3
54,20614,3
97,21775,2
40,18626,0
43,22443,4
96,20476,4
53,18178,6
24,18708,2
9,18764,2
56,22100,4
38,20828,3
45,18865,3
15,20007,4
80,19714,1
30,19226,6
41,21768,4
18,19716,4
96,21507,5
100,20145,7
99,19893,1
87,21594,1
71,21863,7
23,21932,2
67,20132,5
96,18961,1
25,22145,5
31,21273,2
50,20713,0
54,19840,3
76,21443,5
13,21538,1
1,17655,2
30,19572,0
9,20829,7
41,18794,4
72,19530,0
5,18820,5
93,19484,7
95,20750,6
14,20097,5
48,19099,1
33,19093,5
58,21475,1
62,21619,0
13,21320,6
88,18216,4
2,20903,1
30,18551,4
83,22235,5
2,18563,1
29,20957,7
69,21345,3
73,17941,1
52,20405,6
36,18992,5
69,19415,3
76,20066,0
67,17780,7
19,17643,1
30,22418,0
42,21736,7
31,21694,4
30,17588,5
72,18823,2
40,20039,7
70,18895,6
43,20865,4
44,21371,7
62,20891,0
38,19131,2
57,18984,1
10,17506,4
70,20737,7
14,17974,3
72,21638,0
82,19572,6
1,18702,2
74,20056,7
12,20636,4
83,18453,6
75,21131,5
40,19108,5
52,22311,0
48,21585,4
91,22025,2
87,18818,0
17,18515,7
66,19606,4
54,19111,2
35,18671,6
95,19540,2
95,18362,1
65,17880,2
25,19641,4
66,19698,0
5,20431,4
94,21048,0
9,18079,4
48,19318,2
56,19454,4
46,19722,4
5,20814,0
65,19473,1
16,17975,5
18,21300,4
37,18626,5
98,20060,0
19,17518,7
10,21194,7
9,18211,0
2,18483,2
84,19841,7
48,19832,3
53,18309,1
32,18942,2
39,19373,4
40,19640,1
48,19969,7
5,21492,2
93,21264,7
83,21152,1
100,18547,0
88,22139,1
47,21545,6
24,20700,3
54,19352,0
52,19491,4
18,19263,6
63,19943,7
100,21322,7
74,21230,1
9,22178,7
4,19651,7
38,18219,7
24,17669,6
22,18466,4
75,19357,6
22,20241,2
40,18497,7
84,18067,5
30,20965,7
42,19492,5
67,20420,0
78,18312,7
94,20314,0
99,21874,4
17,20198,2
34,22467,5
47,19359,5
21,19205,6
27,21246,7
29,18027,6
20,20264,3
15,20901,0
76,22084,5
43,18480,3
68,17768,1
27,19091,5
61,20256,5
30,20224,1
26,17928,0
34,19002,3
39,19918,6
29,20091,3
72,19733,1
62,20099,6
50,21070,3
46,21602,1
84,17856,0
90,22079,5
29,22181,3
13,21333,1
32,19087,0
96,20117,1
91,22158,2
25,21914,2
94,19507,4
7,19871,1
59,21896,6
41,21378,6
27,21589,4
85,20658,1
69,21918,7
47,19368,0
99,19074,6
44,21517,1
90,20361,3
67,19355,0
70,18124,5
50,18132,1
97,22092,0
96,18564,3
83,19646,0
35,19526,1
24,21167,6
55,21891,7
97,22138,4
74,19753,2
100,21009,7
80,17509,6
64,19348,4
29,20706,3
93,21355,4
95,20947,5
24,18338,0
83,21028,2
20,20376,0
18,20357,0
90,18415,3
78,19788,2
58,19251,6
16,17519,1
63,17961,3
26,18684,5
63,19399,4
62,19548,2
70,17717,5
52,22273,4
29,21416,4
39,18353,1
1,17921,5
25,21023,1
34,19430,7
84,20080,4
60,18064,0
58,18113,4
38,19486,3
56,17717,7
32,20378,7
38,18011,0
36,17739,1
95,22238,3
66,21229,0
28,21606,2
89,20701,7
90,22080,2
10,20149,5
9,18592,1
7,19952,4
100,21076,6
87,20892,1
65,21716,6
15,21107,2
50,21366,4
91,17916,1
78,18022,3
12,18429,3
60,18146,0
29,17811,2
40,22357,1
99,19012,6
29,18244,0
65,20896,4
33,20954,4
13,20836,2
24,21473,2
91,21580,4
51,17838,5
80,21703,5
22,19473,1
88,18362,6
15,21954,0
16,19227,3
53,22103,0
42,21076,1
5,22441,0
43,21698,5
52,18740,0
14,18548,5
49,19166,1
51,22329,2
100,21953,7
14,18398,3
66,20952,3
49,20835,0
4,18827,1
43,21487,2
60,21777,7
64,19485,2
72,21810,7
100,21649,2
62,21010,1
1,17570,0
65,20061,4
95,19480,2
13,20919,5
88,19049,1
85,18575,0
63,21269,0
68,18267,1
6,20561,4
50,22143,7
83,17737,6
22,22300,4
3,21762,6
25,21325,6
27,22257,1
45,20976,0
77,17581,3
40,18320,5
94,17658,1
28,22423,5
39,17789,3
7,18568,6
93,20890,5
88,21136,6
11,19907,5
36,19893,5
48,20428,4
74,21905,2
8,19219,5
47,19593,5
36,20430,3
8,19301,6
11,22167,3
30,22422,6
20,17735,4
99,18731,5
15,18512,5
83,21517,7
67,19511,5
20,21586,0
32,21176,3
49,19761,2
42,21401,0
35,20453,3
74,18601,3
68,21174,6
80,18944,6
50,18694,4
7,22006,7
74,19114,7
77,18633,6
46,22308,6
81,20195,2
70,22035,5
34,20960,4
91,17617,7
6,19443,0
82,18904,3
65,22035,6
13,21175,0
29,21010,2
100,19980,3
20,17991,4
40,20692,5
30,19918,3
39,18239,7
38,21936,1
44,20942,5
21,22268,7
5,18962,7
64,20043,1
53,20959,3
54,21235,6
5,18960,2
88,18927,2
27,22349,2
73,17649,0
67,20384,4
77,18559,7
80,22168,1
41,22011,7
53,19704,4
26,21992,4
21,19721,7
22,19255,7
59,20468,3
11,19851,0
27,21211,1
40,21884,6
76,19401,0
39,19901,7
68,20410,3
76,21894,6
58,20404,7
7,18617,4
5,19327,4
97,21155,6
45,18068,3
49,17785,3
18,20939,4
50,19543,5
13,20341,5
71,19413,7
3,18294,5
18,21814,7
58,20853,7
30,18158,7
90,21976,4
25,18753,0
6,19230,0
69,21659,1
65,18279,1
58,21446,2
95,21167,4
85,20513,2
80,18216,2
53,19150,7
96,17879,2
7,21939,5
93,18550,4
71,19793,4
45,19356,7
60,21472,3
46,19202,0
3,22272,4
67,17605,1
51,21041,7
100,20943,3
12,18185,1
99,21338,5
17,19398,4
61,20241,2
12,19194,6
88,21324,7
63,21047,5
29,18523,2
45,19692,0
93,21718,3
19,18014,5
69,20958,6
98,18463,3
88,22186,3
34,21750,6
56,22421,0
82,20869,4
18,19778,7
35,18153,0
34,17534,7
13,20170,6
41,17608,1
27,18597,3
84,22475,2
86,19476,3
87,17584,5
29,19193,7
89,19264,3
53,17701,2
79,17749,7
88,17723,4
65,18399,3
78,21600,3
5,19633,5
25,21153,2
89,18310,4
92,18472,0
88,19715,6
18,19346,5
37,20677,1
80,18949,4
36,19872,5
6,19150,7
78,19924,3
23,19574,3
39,18416,6
33,19861,5
4,17959,4
57,20707,2
67,20527,7
38,18005,5
69,18392,2
8,20647,2
64,19115,7
53,18383,5
94,17639,5
50,19211,6
81,20089,6
82,19415,7
3,19425,4
60,20350,3
70,19650,6
67,20337,2
37,19466,4
74,21796,7
92,19005,2
26,20288,0
66,17783,0
79,21233,2
43,22146,6
3,20973,5
59,17697,4
78,19534,4
8,17639,1
36,20134,7
1,21621,6
46,18567,5
68,17510,4
4,22092,0
2,21786,4
35,20549,4
41,17613,6
71,17694,3
42,18712,4
5,19240,0
23,18590,0
36,18863,5
