75,258,1
99,7723,7
76,230,1
74,2551,5
54,5388,4
45,5594,1
34,7810,0
48,4389,6
81,6444,5
69,3986,4
67,7074,2
46,2184,6
29,789,7
54,236,5
44,6280,3
19,7583,3
3,3609,7
13,3537,4
20,6880,6
85,4098,0
37,2647,3
1,6163,3
41,927,1
76,1617,3
25,4190,2
63,3270,1
79,2426,3
26,5170,1
58,4651,7
1,1642,0
88,222,1
33,4909,1
99,1470,3
63,453,2
6,7461,3
53,6858,1
7,6047,0
40,7377,6
1,3353,4
87,4597,7
8,3468,4
67,2533,3
33,6781,1
36,4257,2
20,2769,0
76,5166,3
55,3945,3
23,6379,7
89,808,1
75,2931,6
7,2582,1
25,3455,1
75,1200,2
47,3510,0
100,5072,0
99,5390,1
10,6780,4
79,7498,2
25,2666,5
67,3537,4
79,1246,5
12,2889,0
100,552,7
77,2717,7
75,3342,7
5,118,3
29,1681,7
81,1494,5
44,7496,1
29,5034,6
68,6091,4
51,3069,6
96,7567,1
1,4977,1
87,7326,2
15,2442,6
77,2249,4
41,3377,3
38,926,0
65,3058,5
15,6309,7
45,3509,3
90,6513,6
90,7509,5
92,7019,3
90,3691,2
88,5005,6
2,5905,4
68,3295,4
13,7672,6
69,1547,4
46,4542,6
24,2666,4
68,2100,2
22,7259,5
99,6009,0
72,2218,3
51,1045,1
79,7503,1
16,1819,6
80,6080,6
47,5700,5
66,4889,4
75,5753,5
48,2783,4
53,4321,3
90,300,4
25,5032,6
94,7699,7
28,1226,2
90,196,7
8,6113,1
72,4735,1
80,6709,5
97,5727,3
64,3859,3
69,2506,5
85,2838,2
65,1870,5
36,5801,0
97,2615,2
33,3418,5
81,2448,2
21,5282,6
100,5518,5
3,1812,4
19,3396,7
72,7737,3
54,2858,4
98,3004,4
87,1662,2
33,1043,5
45,810,5
53,6551,6
7,6796,6
93,3593,0
6,2978,3
97,7096,7
17,731,0
99,2782,0
24,428,0
7,927,6
6,1000,2
96,5163,4
86,7637,4
3,6728,4
59,1128,2
54,2248,7
88,1671,5
24,2998,7
90,155,0
84,4287,3
57,6416,2
71,2603,7
5,1674,7
56,4040,5
74,4416,6
23,5070,7
28,3882,5
27,7274,2
20,180,4
15,5544,4
59,423,6
65,990,1
67,4201,5
66,7220,5
57,4584,7
72,7179,4
63,6421,4
74,5316,4
70,2066,4
86,6849,0
80,6244,2
76,3067,3
82,4118,5
66,5986,3
79,1900,7
40,5247,7
20,340,5
66,3571,0
64,350,4
9,495,6
49,7858,4
20,6767,3
79,3099,7
54,1638,3
76,2912,2
52,7516,3
76,6708,7
3,6795,1
79,6896,3
96,6889,6
18,4445,1
37,7319,6
60,7880,4
85,752,2
3,6645,1
17,4570,0
57,36,7
65,5171,2
90,1991,6
27,2103,1
51,4126,6
70,341,5
2,5170,2
32,350,3
35,6327,0
81,7070,1
72,5597,7
54,6668,0
46,2747,5
35,5948,5
62,7164,7
95,2711,1
55,4820,7
41,2369,1
48,4349,6
30,7733,1
93,1990,6
24,3163,7
33,6634,2
71,992,2
19,2157,6
50,3184,6
8,417,4
79,2143,1
35,3936,3
11,7062,0
95,6713,1
91,3973,5
75,4339,1
85,809,4
17,6076,7
26,571,1
54,1150,7
18,3352,2
57,921,5
88,7478,4
98,2528,6
28,6518,7
41,6252,7
44,5275,0
63,4572,7
3,5522,2
38,92,4
17,1498,6
43,7891,0
85,4441,2
47,1336,6
36,1987,6
8,7605,7
80,76,2
6,2979,3
27,1868,6
30,3260,3
14,3397,3
6,4011,1
64,7197,7
24,2564,3
100,2829,1
54,3276,0
99,6903,2
85,3639,3
70,1457,2
24,7475,1
38,4790,1
88,4810,4
80,501,4
25,4374,2
86,7338,4
8,7020,6
66,2732,7
30,4719,7
71,3697,1
68,359,7
67,4811,7
88,5195,3
11,356,3
52,1358,4
35,6532,4
47,2343,5
60,1069,1
14,6608,4
52,5323,5
87,2937,3
43,1974,2
66,825,5
92,6949,7
7,1277,6
89,3390,7
91,1884,1
60,4553,7
87,2399,2
76,5523,1
30,6011,6
11,1979,7
13,2419,5
18,2926,6
91,2480,4
38,6794,3
