52,17197,0
6,19545,5
90,18718,4
64,16232,4
26,19134,3
14,16371,3
5,19921,0
6,17892,1
79,15781,3
80,19086,5
55,15627,0
92,18346,5
94,19488,1
42,17482,7
86,18420,0
17,16063,7
86,18941,2
79,16904,3
10,18400,5
29,17912,1
60,16868,6
21,18878,5
30,16431,2
41,17187,3
31,16908,0
92,16204,1
43,16375,7
8,15730,4
5,19866,7
33,16906,7
3,18399,0
56,17021,2
38,16409,0
92,17076,5
20,17667,5
64,19957,4
6,17861,5
25,17546,7
69,17807,3
84,18055,2
4,16591,6
24,17848,2
76,16359,5
97,16038,5
66,19744,1
62,19193,5
14,16514,5
51,18644,1
40,16056,2
24,19327,2
80,16514,0
99,17337,0
44,18164,4
9,17358,0
40,18937,4
74,19486,7
100,17976,7
82,19726,7
82,19629,6
5,17800,6
14,16590,5
85,17987,6
61,19235,0
52,17412,2
77,19476,7
80,16860,6
15,17327,7
82,17296,6
4,18820,6
84,19548,2
66,19764,5
7,19824,3
8,17354,6
41,16082,6
4,15820,0
73,17056,7
2,19688,0
18,16748,4
24,15658,3
41,15703,2
41,16033,5
3,16586,5
40,17453,3
85,18611,1
12,18358,6
79,16348,5
59,18055,7
12,16292,5
60,16032,7
40,17643,1
16,18506,7
74,17036,7
25,15589,3
76,17699,6
26,18861,7
2,19479,5
55,18973,3
41,16147,1
83,16733,2
59,17751,3
24,15653,4
49,16456,1
66,17533,3
32,17420,4
89,16951,4
70,17767,5
4,18890,7
91,16598,1
87,18928,7
27,18962,4
32,16714,7
27,19375,6
30,19962,2
71,18580,7
11,17944,3
41,18278,1
50,19342,4
69,15958,6
52,18983,5
10,19788,3
9,18015,6
67,17447,2
83,16782,0
33,18017,6
43,19560,1
8,15601,6
34,17454,6
97,18491,1
48,16161,6
17,18601,7
56,16200,0
72,16228,7
65,19470,1
21,18147,2
3,18062,2
54,16379,1
90,15873,0
7,16911,7
45,17390,2
76,19214,4
33,15831,2
76,18517,1
2,18548,5
62,15752,5
47,17056,0
13,16451,0
3,18443,4
96,16356,1
81,16822,4
55,17384,0
5,16103,5
89,19250,4
22,19245,6
88,17298,2
22,17226,4
64,18763,3
95,17313,5
56,19093,6
61,17213,6
43,17888,5
73,17653,7
16,17826,6
15,18529,3
37,17081,6
36,15932,0
18,16549,7
91,17873,6
25,16218,2
24,17873,7
35,19677,0
1,19846,5
57,18118,7
10,18153,1
2,18352,1
18,18283,7
57,19623,5
14,19216,2
21,16685,7
52,15937,2
95,15997,4
75,18482,6
56,16454,0
84,19661,3
96,17686,0
43,18165,4
5,16845,6
59,16408,7
38,19891,1
61,15897,3
20,18034,2
81,17738,1
33,17963,4
35,15819,3
96,16225,4
70,19457,0
70,16165,1
13,17188,4
60,17289,0
95,16796,7
37,19475,7
95,16924,1
95,16600,1
93,17552,3
5,19491,1
97,19366,3
11,15794,4
61,19072,7
11,18540,7
31,16892,4
12,19423,2
5,18951,7
6,19788,6
67,15835,5
88,18570,7
1,17432,3
10,18413,7
93,19829,2
60,18254,0
48,18263,1
53,15684,6
79,16247,7
28,15959,5
86,18061,7
14,16480,1
24,16598,5
55,17476,1
84,17058,2
36,18200,7
15,19179,5
79,18267,7
72,17634,0
9,16062,6
74,19281,3
64,19599,6
13,19966,5
70,18605,7
75,19806,3
73,18997,6
81,17104,0
5,16656,6
85,18378,3
86,16014,6
10,16402,3
52,18627,0
74,18997,6
11,18248,6
61,16999,6
67,18784,0
71,16460,6
9,19675,5
19,18882,1
50,17121,7
36,15593,4
5,16901,6
63,18014,0
60,16605,3
59,18791,7
47,19485,0
95,19219,5
74,17928,2
25,17711,2
67,16811,6
83,18404,5
98,16950,6
31,16368,7
95,18329,7
68,19969,6
5,16132,7
68,17284,3
49,17032,4
10,17202,6
52,15621,3
34,17459,3
20,18017,3
3,18661,6
8,16415,5
30,16224,5
64,15618,3
74,19612,1
1,17097,5
72,19707,6
93,18452,1
51,18631,3
8,19714,6
97,19767,3
13,16604,0
67,16278,4
56,18516,4
60,16047,1
62,19910,2
29,16403,7
84,18172,3
29,16679,4
11,19220,3
82,19536,6
59,17460,5
6,17508,1
50,19463,7
64,18006,6
74,19205,1
99,16454,7
73,19621,0
25,19240,0
32,18326,1
92,17597,5
28,17859,6
40,19154,3
22,18234,3
92,17891,4
13,18725,0
22,19745,0
64,17557,1
6,17136,6
72,18335,1
72,17229,3
2,16861,0
85,19352,2
39,17920,3
58,19791,3
45,19813,1
100,17788,6
87,16152,7
29,17944,4
29,18881,4
97,19786,3
10,17438,6
87,16299,4
3,17252,4
60,16860,1
51,18719,0
76,16416,6
58,17727,5
23,18299,3
1,15614,5
90,16012,5
14,15855,5
29,17887,7
29,19580,4
36,18502,7
20,15737,7
42,18263,6
58,18206,2
84,17707,6
47,19813,5
29,16500,6
55,19350,6
49,16632,4
14,15811,5
93,17228,6
6,16381,3
58,20037,7
93,19430,3
92,16947,7
86,17940,6
21,18269,0
89,16691,5
96,19791,3
8,18982,5
92,18356,6
56,16609,4
58,17659,5
68,19186,3
13,18750,6
81,15917,2
68,19213,6
3,19175,4
95,16185,6
96,17059,7
32,18714,6
30,19101,4
16,17209,2
74,16935,3
87,17265,5
99,19330,1
21,16707,3
16,18179,4
54,18638,6
69,17752,6
29,18403,2
46,15825,5
75,18547,0
87,18398,3
39,19668,0
67,19907,6
73,16297,4
60,17896,5
56,16557,4
69,16046,7
67,16837,5
47,19327,4
25,17069,2
25,18910,1
14,18471,7
37,15778,7
5,19240,4
82,17643,3
40,19367,3
99,19838,6
78,19115,2
71,18039,3
28,18898,4
93,16283,0
45,19388,6
15,16122,3
92,20026,3
65,16053,5
30,18714,4
45,18623,4
34,18218,0
59,17075,7
90,18861,4
8,16724,4
46,19887,6
29,18488,6
75,16590,3
18,16142,4
88,16343,7
31,17560,0
87,16602,0
54,17593,7
77,16845,4
11,18084,4
79,16461,1
91,19729,5
48,18275,7
83,15660,6
73,17331,3
87,17600,6
82,19911,3
50,16405,4
58,15597,7
10,18767,2
42,17101,1
2,19399,2
24,19302,7
33,17086,0
66,19865,6
53,17975,4
77,15667,4
100,18042,5
11,19463,3
67,18942,1
8,19179,0
56,19308,2
95,17389,2
82,15727,5
74,19863,7
83,18145,3
12,17700,2
60,16423,2
