71,15682,4
34,16104,0
60,14733,6
56,15288,3
67,16245,4
29,15152,2
42,17159,2
15,16124,2
38,16721,4
66,16545,0
97,15201,4
32,16930,0
48,15141,5
18,15194,0
3,17417,4
63,17275,5
24,15405,0
75,17759,3
12,16558,1
56,15952,0
40,14466,7
70,14464,6
53,16343,6
37,14327,5
25,18233,1
42,17399,2
69,17180,3
22,16752,4
50,15710,0
38,15605,4
7,15522,1
20,17108,0
72,17425,6
67,15972,6
75,18113,1
39,15305,0
95,16840,2
17,16906,3
54,17145,7
33,15196,2
82,15086,5
50,18063,1
64,17842,0
30,15944,5
68,14891,6
66,16893,6
92,14854,3
91,16012,5
40,16287,7
4,17128,0
47,17680,5
80,16469,1
73,17309,7
99,15658,3
16,16512,1
97,17176,7
40,14692,2
84,15326,6
19,15563,6
90,16118,6
22,16648,5
25,16802,7
9,14861,1
94,15707,5
91,14408,3
84,14608,7
32,16728,4
86,16965,7
100,17231,2
85,15508,5
18,17877,2
82,18033,6
35,15205,0
81,17354,5
11,15611,6
2,15812,3
47,15882,3
3,16181,1
92,17541,2
87,17885,1
6,14944,0
38,16855,5
66,15988,1
78,17969,0
37,18230,1
82,18217,3
75,16780,4
77,14556,5
66,15178,0
94,18059,3
66,16391,1
88,17542,6
18,16496,2
74,16968,3
81,14883,0
9,16620,2
58,17293,0
13,17328,7
94,15220,7
57,16158,4
97,14470,0
12,14732,2
38,15825,0
31,15391,0
93,17802,6
49,17153,1
33,16920,5
39,15318,7
51,14969,3
24,16095,1
26,14837,3
56,15629,0
62,14585,4
91,16542,0
34,15233,5
98,14449,4
73,16393,6
9,17729,7
74,14722,6
39,17287,1
2,17423,0
40,16830,4
26,16463,1
20,15553,0
13,15432,4
6,17063,6
29,17890,0
71,14360,0
18,16025,1
22,14744,4
27,16234,4
15,16212,4
33,15192,3
65,17776,4
46,17319,0
25,14628,7
13,16564,0
78,15873,0
64,15663,0
63,17249,1
2,17685,2
89,16217,7
19,14512,0
64,17986,3
80,14393,6
53,15462,3
62,18152,7
53,16502,1
62,14826,4
36,14508,3
91,15424,4
64,17966,7
75,17054,4
16,17604,6
84,15153,1
88,18203,0
22,16301,1
12,14678,6
58,18280,2
39,18043,3
34,15138,7
84,16148,6
54,15889,2
66,16047,6
49,15559,3
100,14843,3
91,16391,3
61,17839,6
78,16433,4
55,17771,1
24,16722,4
80,15752,1
44,15622,6
43,16951,5
43,15372,6
23,15731,3
95,18130,1
4,15158,2
75,17950,6
57,14590,0
40,15383,6
65,15009,1
20,18272,3
14,18154,2
81,18329,1
3,15060,3
1,17992,7
2,16265,7
15,15454,6
59,17906,1
41,15942,7
48,16309,2
43,15689,0
94,17548,4
13,18072,7
91,16964,7
94,18107,4
4,16098,5
51,16438,6
71,16174,2
59,15503,4
75,14795,1
50,17642,7
2,16842,5
17,17463,4
93,14649,0
25,18289,0
11,17227,4
97,15523,1
100,17874,6
68,17534,3
36,16623,6
64,14518,7
87,17440,7
49,16411,2
45,14481,5
90,18217,3
50,16037,6
46,16463,3
4,15306,3
9,15577,0
86,18122,6
51,17331,5
51,16982,2
80,17304,1
64,17038,2
41,15581,3
73,17046,6
68,14770,2
92,17736,6
44,14854,7
26,15990,7
67,18247,2
94,18213,0
28,14466,1
83,17344,5
86,14497,0
52,14390,6
94,16206,6
83,15736,0
51,17981,3
61,15374,0
18,18075,7
15,18215,5
48,14449,1
66,16121,3
59,14330,4
37,14300,0
16,17874,3
4,16510,4
41,15323,6
24,15086,4
90,16266,5
92,14288,7
74,17784,4
69,15205,2
55,17042,4
15,15000,2
42,17967,0
23,17529,0
7,14371,3
86,14456,0
48,15153,7
73,18334,5
80,14304,0
76,15336,4
56,17313,1
66,14517,3
28,15442,6
49,15153,7
48,15970,7
78,15057,7
10,16244,5
65,15680,6
93,14906,1
57,16409,1
31,17517,0
52,14953,7
94,16425,0
46,17025,0
56,17179,1
34,17464,0
69,17827,0
45,15080,6
25,17469,2
43,17246,4
14,16001,5
80,16146,1
58,17963,0
56,15603,7
2,15309,6
65,18050,4
41,15775,6
50,16179,3
38,18019,7
20,15795,6
25,17232,2
93,16966,1
86,16029,5
52,14308,1
42,17836,4
33,17715,5
30,15082,4
51,15714,4
97,15029,2
23,15705,0
7,17839,7
27,18263,7
74,16374,2
1,15899,7
72,16923,7
29,15188,5
35,14998,0
41,16384,1
74,15984,6
60,18184,3
84,15265,0
87,17702,6
39,15964,0
42,14863,4
43,14939,4
41,16990,2
7,14547,5
83,16430,4
90,14804,7
44,18282,2
3,17942,0
15,17752,5
37,16883,0
88,15605,6
67,17777,0
78,16354,1
21,14955,4
97,14493,4
28,17785,5
17,15701,7
19,15914,4
35,17259,1
43,15598,1
92,18005,4
36,14792,6
15,18237,7
21,14827,1
70,15507,7
56,16256,7
94,16528,1
29,15325,3
40,17238,1
81,15864,6
67,17006,1
81,17817,4
23,16519,2
7,15631,3
87,18080,1
6,14584,7
97,16151,5
31,17997,5
9,18243,4
11,15538,0
67,16515,3
97,15483,7
78,14949,5
44,14503,6
17,16154,3
74,15158,0
72,18004,3
33,17571,7
92,16789,7
7,16897,5
76,14804,5
84,16428,7
42,17406,7
91,14675,5
4,16972,0
11,14547,1
46,16647,3
98,15134,2
39,15589,6
85,15519,2
78,16715,3
6,18311,2
66,14970,2
100,14869,5
12,15577,0
53,14685,2
6,15169,0
9,17444,5
83,14317,7
14,15047,5
20,14616,3
49,16548,7
10,16246,5
97,15282,6
93,16767,3
26,18116,0
70,16157,0
64,16406,3
59,17322,3
62,14580,1
70,14937,2
