83,1877,4
90,3767,1
21,1536,2
3,7347,4
38,9602,3
36,10536,6
95,5183,1
34,8589,5
33,5353,2
95,9467,1
42,1033,3
58,8298,4
83,8062,4
40,4617,3
57,2080,2
6,2083,2
100,7559,4
88,4305,4
54,10637,0
6,8005,5
85,7115,0
75,4331,2
48,2222,5
38,2967,5
73,2656,7
46,5486,6
78,5398,6
61,6997,5
77,10743,6
66,2563,6
36,4938,4
59,1540,6
56,5324,0
57,5467,3
62,7881,6
93,3847,4
92,4924,5
56,1985,3
27,1357,3
25,9271,3
51,10445,5
69,1383,4
83,6489,5
33,7427,0
8,4993,5
39,7563,5
39,8504,7
7,1473,1
27,10861,4
92,8062,4
13,8472,1
11,6897,6
66,1313,7
60,9687,7
49,8858,1
39,2963,0
5,4094,1
27,3176,7
100,8953,5
81,3758,4
92,4732,6
35,2811,3
40,4292,5
48,9049,6
92,7272,7
1,1093,7
40,1817,4
83,1117,3
56,2071,0
67,2167,6
8,9381,5
7,1437,6
35,2543,1
90,4791,4
39,7857,7
43,6530,5
29,1274,5
78,5282,4
50,6996,4
55,1056,0
70,2264,6
62,4388,4
66,6947,5
36,2571,1
22,2996,1
14,4725,0
74,4527,7
26,6084,4
40,6894,5
73,2400,7
7,8835,6
32,10619,1
8,4205,5
47,2047,5
79,8589,5
99,10471,5
48,2134,7
19,9399,1
82,10581,4
4,3199,2
86,10559,1
89,8883,6
10,3629,4
21,2023,2
79,2594,5
49,10479,2
63,7546,4
7,2861,7
26,4681,0
13,3463,0
62,2911,2
95,5939,6
75,6845,3
27,8851,2
30,7503,2
96,8834,7
40,2496,5
4,11023,1
22,3838,0
80,8383,1
76,2344,6
29,1594,7
12,7923,4
84,5543,4
75,2635,7
90,5432,3
82,4934,7
22,3762,7
9,3752,0
63,4436,2
26,5954,5
94,3232,5
52,2239,7
35,8576,3
14,4249,3
30,3827,1
83,7976,1
77,10789,2
37,5682,5
8,1578,6
90,3172,1
98,7586,0
3,6510,7
64,9010,4
25,5357,5
33,2934,1
60,6765,3
65,6847,0
36,2877,1
81,9597,3
44,4150,4
11,4215,0
10,10184,1
55,11067,4
94,8751,4
84,1739,3
45,5419,0
76,2606,0
6,4495,5
53,8165,0
39,6036,6
31,9442,0
46,10391,6
90,7268,5
66,6939,3
60,3560,6
20,10088,7
48,3836,4
37,3269,5
57,4690,2
56,4407,3
26,5434,0
55,1197,3
58,9911,4
90,3365,7
79,5547,2
90,1765,6
49,9124,0
43,1314,2
25,3636,6
30,7641,6
87,4458,1
36,6844,6
39,6746,5
41,4445,3
30,4516,1
23,7479,6
85,8858,4
5,6115,5
28,10967,2
38,5944,7
43,1071,7
59,9330,3
84,5255,2
33,7333,2
25,5190,1
44,7808,1
53,6342,6
72,8019,0
80,10071,3
